date,Reconstruction_Error,err_norm,slope_norm,z_norm,Health_Score,Risk_Status
2016-08-20,0.001142813340435491,0.009825572840114618,0.42315932054982985,0.06174635500910527,85.6,Normal
2016-08-21,0.001142813340435491,0.009825572840114618,0.42315932054982985,0.05417530284581204,85.7,Normal
2016-08-22,0.001142813340435491,0.009825572840114618,0.42315932054982985,0.04644966551670778,85.9,Normal
2016-08-23,0.001142813340435491,0.009825572840114618,0.42315932054982985,0.03850437546553871,86.0,Normal
2016-08-24,0.001142813340435491,0.009825572840114618,0.42315932054982985,0.03026019625562978,86.2,Normal
2016-08-25,0.001142813340435491,0.009825572840114618,0.42315932054982985,0.021617374351823652,86.4,Normal
2016-08-26,0.001142813340435491,0.009825572840114618,0.42315932054982985,0.012445852281567367,86.6,Normal
2016-08-27,0.001142813340435491,0.009825572840114618,0.42315932054982985,0.0025694785278172283,86.8,Normal
2016-08-28,0.001142813340435491,0.009825572840114618,0.42315932054982985,0.008260839516777974,86.6,Normal
2016-08-29,0.001142813340435491,0.009825572840114618,0.42315932054982985,0.020415754151680315,86.4,Normal
2016-08-30,0.001142813340435491,0.009825572840114618,0.42315932054982985,0.034482757497480185,86.1,Normal
2016-08-31,0.001142813340435491,0.009825572840114618,0.42315932054982985,0.0,86.8,Normal
2016-09-01,0.001142813340435491,0.009825572840114618,0.2683947159569022,0.9999997566270505,71.5,Normal
2016-09-02,0.01756334155233205,0.16189233969327915,0.2986300448744278,0.10299807946078257,80.9,Normal
2016-09-03,0.022174036068034704,0.20459093007373677,0.3359829979964367,0.09786594539288856,77.7,Normal
2016-09-04,0.028908154280829178,0.2669540630382878,0.3804535753229291,0.09283603659808953,73.4,Normal
2016-09-05,0.03230140817528756,0.2983782134787319,0.43204177685390494,0.08789686032961183,70.4,Normal
2016-09-06,0.032487059548629044,0.3000974885070124,0.490747602589364,0.08303765776179012,68.6,Warning
2016-09-07,0.029289397934242758,0.27048467356492656,0.5565710525293069,0.07824828329617378,68.2,Warning
2016-09-08,0.027198202003675568,0.25111858497665224,0.42315932054983,0.07351909649710549,73.3,Normal
2016-09-09,0.007885082422131448,0.07226418914264951,0.42315932054983,0.06884086392145954,82.3,Normal
2016-09-10,0.000299484283295397,0.002015694774212266,0.42315932054983,0.06420466848169348,85.9,Normal
2016-09-11,0.000299484283295397,0.002015694774212266,0.42315932054983,0.05960182425232723,86.0,Normal
2016-09-12,0.000299484283295397,0.002015694774212266,0.42315932054983,0.05502379481352126,86.1,Normal
